Experiment Log: VAE
Epoch: 1, train_loss=-226.203757, valid_loss=-195.767245
Epoch: 157, train_loss=-107.593464, valid_loss=-107.882871
Epoch: 158, train_loss=-107.556128, valid_loss=-107.883315
Epoch: 159, train_loss=-107.473514, valid_loss=-107.906317
Epoch: 160, train_loss=-107.485704, valid_loss=-107.858985
Epoch: 161, train_loss=-107.414100, valid_loss=-107.805995
Epoch: 162, train_loss=-107.415440, valid_loss=-107.859266
Epoch: 163, train_loss=-107.345080, valid_loss=-107.772602
Epoch: 164, train_loss=-107.348443, valid_loss=-107.668364
Epoch: 165, train_loss=-107.289936, valid_loss=-107.655735
Epoch: 166, train_loss=-107.284045, valid_loss=-107.646136
Epoch: 167, train_loss=-107.242609, valid_loss=-107.652687
Epoch: 168, train_loss=-107.223360, valid_loss=-107.541524
Epoch: 169, train_loss=-107.196899, valid_loss=-107.708244
Epoch: 170, train_loss=-107.176163, valid_loss=-107.503761
Epoch: 171, train_loss=-107.126672, valid_loss=-107.598846
Epoch: 172, train_loss=-107.130572, valid_loss=-107.530653
Epoch: 173, train_loss=-107.114327, valid_loss=-107.483552
Epoch: 174, train_loss=-107.085629, valid_loss=-107.438467
Epoch: 175, train_loss=-107.064725, valid_loss=-107.488079
Epoch: 176, train_loss=-107.062616, valid_loss=-107.442056
Epoch: 177, train_loss=-107.011270, valid_loss=-107.392235
Epoch: 178, train_loss=-106.993451, valid_loss=-107.408428
Epoch: 179, train_loss=-106.951792, valid_loss=-107.312297
Epoch: 180, train_loss=-106.939535, valid_loss=-107.356388
Epoch: 181, train_loss=-106.887546, valid_loss=-107.320777
Epoch: 182, train_loss=-106.869941, valid_loss=-107.255287
Epoch: 183, train_loss=-106.877907, valid_loss=-107.267075
Epoch: 184, train_loss=-106.836831, valid_loss=-107.281368
Epoch: 185, train_loss=-106.832215, valid_loss=-107.176628
Epoch: 186, train_loss=-106.787634, valid_loss=-107.237910
Epoch: 187, train_loss=-106.753682, valid_loss=-107.148261
Epoch: 188, train_loss=-106.702480, valid_loss=-107.193203
Epoch: 189, train_loss=-106.721446, valid_loss=-107.080884
Epoch: 190, train_loss=-106.681974, valid_loss=-107.134520
Epoch: 191, train_loss=-106.682902, valid_loss=-107.043212
Epoch: 192, train_loss=-106.638870, valid_loss=-107.031658
Epoch: 193, train_loss=-106.643451, valid_loss=-107.072740
Epoch: 194, train_loss=-106.635174, valid_loss=-106.952607
Epoch: 195, train_loss=-106.557413, valid_loss=-106.981094
Epoch: 196, train_loss=-106.531948, valid_loss=-107.021941
Epoch: 197, train_loss=-106.602834, valid_loss=-106.962919
Epoch: 198, train_loss=-106.576918, valid_loss=-106.942533
Epoch: 199, train_loss=-106.513609, valid_loss=-106.831025
Epoch: 200, train_loss=-106.482502, valid_loss=-106.921736
Epoch: 201, train_loss=-106.426453, valid_loss=-106.802407
Epoch: 202, train_loss=-106.435391, valid_loss=-106.923739
Epoch: 203, train_loss=-106.398010, valid_loss=-106.896888
Epoch: 204, train_loss=-106.371245, valid_loss=-106.878695
Epoch: 205, train_loss=-106.378397, valid_loss=-106.846207
Epoch: 206, train_loss=-106.312676, valid_loss=-106.690608
Epoch: 207, train_loss=-106.354051, valid_loss=-106.812281
Epoch: 208, train_loss=-106.308190, valid_loss=-106.725401
Epoch: 209, train_loss=-106.301825, valid_loss=-106.823386
Epoch: 210, train_loss=-106.273029, valid_loss=-106.683743
Epoch: 211, train_loss=-106.237113, valid_loss=-106.698104
Epoch: 212, train_loss=-106.218289, valid_loss=-106.768147
Epoch: 213, train_loss=-106.256837, valid_loss=-106.616962
Epoch: 214, train_loss=-106.188684, valid_loss=-106.735713
Epoch: 215, train_loss=-106.184246, valid_loss=-106.665331
Epoch: 216, train_loss=-106.166656, valid_loss=-106.630922
Epoch: 217, train_loss=-106.153862, valid_loss=-106.679250
Epoch: 218, train_loss=-106.108663, valid_loss=-106.578782
Epoch: 219, train_loss=-106.081799, valid_loss=-106.621103
Epoch: 220, train_loss=-106.069915, valid_loss=-106.573460
Epoch: 221, train_loss=-106.068354, valid_loss=-106.503473
Epoch: 222, train_loss=-106.071401, valid_loss=-106.560864
Epoch: 223, train_loss=-106.049768, valid_loss=-106.540995
Epoch: 224, train_loss=-106.018488, valid_loss=-106.520619
Epoch: 225, train_loss=-106.011879, valid_loss=-106.460497
Epoch: 226, train_loss=-105.958489, valid_loss=-106.429015
Epoch: 227, train_loss=-105.946189, valid_loss=-106.452182
Epoch: 228, train_loss=-105.945453, valid_loss=-106.459280
Epoch: 229, train_loss=-105.950125, valid_loss=-106.336762
Epoch: 230, train_loss=-105.905074, valid_loss=-106.393076
Epoch: 231, train_loss=-105.931045, valid_loss=-106.382221
Epoch: 232, train_loss=-105.875504, valid_loss=-106.394454
Epoch: 233, train_loss=-105.857663, valid_loss=-106.252305
Epoch: 234, train_loss=-105.856214, valid_loss=-106.258951
Epoch: 235, train_loss=-105.774033, valid_loss=-106.304311
Epoch: 236, train_loss=-105.786793, valid_loss=-106.293712
Epoch: 237, train_loss=-105.832925, valid_loss=-106.282554
Epoch: 238, train_loss=-105.790805, valid_loss=-106.248277
Epoch: 239, train_loss=-105.783224, valid_loss=-106.196733
Epoch: 240, train_loss=-105.749100, valid_loss=-106.199065
Epoch: 241, train_loss=-105.776997, valid_loss=-106.295492
Epoch: 242, train_loss=-105.747693, valid_loss=-106.126659
Epoch: 243, train_loss=-105.711233, valid_loss=-106.276821
Epoch: 244, train_loss=-105.681326, valid_loss=-106.159767
Epoch: 245, train_loss=-105.691748, valid_loss=-106.190798
Epoch: 246, train_loss=-105.656306, valid_loss=-106.137081
Epoch: 247, train_loss=-105.644816, valid_loss=-106.175963
Epoch: 248, train_loss=-105.629063, valid_loss=-106.127425
Epoch: 249, train_loss=-105.593689, valid_loss=-106.132671
Epoch: 250, train_loss=-105.608859, valid_loss=-106.178164
Epoch: 251, train_loss=-105.596596, valid_loss=-106.113492
Epoch: 252, train_loss=-105.590127, valid_loss=-106.108452
Epoch: 253, train_loss=-105.547883, valid_loss=-106.018572
Epoch: 254, train_loss=-105.555087, valid_loss=-106.001965
Epoch: 255, train_loss=-105.532793, valid_loss=-106.033307
Epoch: 256, train_loss=-105.486431, valid_loss=-106.002953
Epoch: 257, train_loss=-105.493121, valid_loss=-105.999648
Epoch: 258, train_loss=-105.479051, valid_loss=-105.944293
Epoch: 259, train_loss=-105.490864, valid_loss=-105.972492
Epoch: 260, train_loss=-105.403119, valid_loss=-105.934820
Epoch: 261, train_loss=-105.454571, valid_loss=-105.907013
Epoch: 262, train_loss=-105.428394, valid_loss=-105.915103
Epoch: 263, train_loss=-105.384963, valid_loss=-106.038950
Epoch: 264, train_loss=-105.414519, valid_loss=-105.882007
Epoch: 265, train_loss=-105.368468, valid_loss=-105.858618
Epoch: 266, train_loss=-105.340195, valid_loss=-105.889817
Epoch: 267, train_loss=-105.324604, valid_loss=-105.863935
Epoch: 268, train_loss=-105.345920, valid_loss=-105.869617
Epoch: 269, train_loss=-105.287527, valid_loss=-105.766009
Epoch: 270, train_loss=-105.322445, valid_loss=-105.883046
Epoch: 271, train_loss=-105.332169, valid_loss=-105.882334
Epoch: 272, train_loss=-105.323221, valid_loss=-105.811753
Epoch: 273, train_loss=-105.267014, valid_loss=-105.789403
Epoch: 274, train_loss=-105.280180, valid_loss=-105.828412
Epoch: 275, train_loss=-105.239932, valid_loss=-105.826667
Epoch: 276, train_loss=-105.217703, valid_loss=-105.743131
Epoch: 277, train_loss=-105.238552, valid_loss=-105.697979
Epoch: 278, train_loss=-105.211648, valid_loss=-105.750015
Epoch: 279, train_loss=-105.206277, valid_loss=-105.680349
Epoch: 280, train_loss=-105.187459, valid_loss=-105.683461
Epoch: 281, train_loss=-105.182033, valid_loss=-105.690948
Epoch: 282, train_loss=-105.196190, valid_loss=-105.658217
Epoch: 283, train_loss=-105.148639, valid_loss=-105.635057
Epoch: 284, train_loss=-105.161988, valid_loss=-105.678229
Epoch: 285, train_loss=-105.129704, valid_loss=-105.663429
Epoch: 286, train_loss=-105.131619, valid_loss=-105.647911
Epoch: 287, train_loss=-105.091126, valid_loss=-105.639389
Epoch: 288, train_loss=-105.120289, valid_loss=-105.570793
Epoch: 289, train_loss=-105.066676, valid_loss=-105.599732
Epoch: 290, train_loss=-105.098997, valid_loss=-105.523665
Epoch: 291, train_loss=-105.016290, valid_loss=-105.593201
Epoch: 292, train_loss=-105.047303, valid_loss=-105.579029
Epoch: 293, train_loss=-105.038643, valid_loss=-105.573764
Epoch: 294, train_loss=-105.012622, valid_loss=-105.509716
Epoch: 295, train_loss=-105.019527, valid_loss=-105.464935
Epoch: 296, train_loss=-105.002374, valid_loss=-105.466601
Epoch: 297, train_loss=-104.982541, valid_loss=-105.520996
Epoch: 298, train_loss=-105.000551, valid_loss=-105.500811
Epoch: 299, train_loss=-104.966863, valid_loss=-105.426759
Epoch: 300, train_loss=-104.956085, valid_loss=-105.523029
Epoch: 301, train_loss=-104.912579, valid_loss=-105.410213
Epoch: 302, train_loss=-104.914998, valid_loss=-105.470563
Epoch: 303, train_loss=-104.906715, valid_loss=-105.437457
Epoch: 304, train_loss=-104.923304, valid_loss=-105.511094
Epoch: 305, train_loss=-104.882225, valid_loss=-105.379181
Epoch: 306, train_loss=-104.869360, valid_loss=-105.405580
Epoch: 307, train_loss=-104.886348, valid_loss=-105.375037
Epoch: 308, train_loss=-104.830755, valid_loss=-105.513248
Epoch: 309, train_loss=-104.865277, valid_loss=-105.324377
Epoch: 310, train_loss=-104.854512, valid_loss=-105.416647
Epoch: 311, train_loss=-104.821061, valid_loss=-105.376335
Epoch: 312, train_loss=-104.801862, valid_loss=-105.373346
Epoch: 313, train_loss=-104.806333, valid_loss=-105.347251
Epoch: 314, train_loss=-104.773047, valid_loss=-105.340037
Epoch: 315, train_loss=-104.775360, valid_loss=-105.300916
Epoch: 316, train_loss=-104.755942, valid_loss=-105.357676
Epoch: 317, train_loss=-104.775943, valid_loss=-105.411280
Epoch: 318, train_loss=-104.764740, valid_loss=-105.287364
Epoch: 319, train_loss=-104.725783, valid_loss=-105.334233
Epoch: 320, train_loss=-104.719006, valid_loss=-105.376895
Epoch: 321, train_loss=-104.683799, valid_loss=-105.202997
Epoch: 322, train_loss=-104.733472, valid_loss=-105.270449
Epoch: 323, train_loss=-104.690989, valid_loss=-105.303393
Epoch: 324, train_loss=-104.698175, valid_loss=-105.278562
Epoch: 325, train_loss=-104.686741, valid_loss=-105.245123
Epoch: 326, train_loss=-104.669025, valid_loss=-105.268608
Epoch: 327, train_loss=-104.664365, valid_loss=-105.237443
Epoch: 328, train_loss=-104.667320, valid_loss=-105.218256
Epoch: 329, train_loss=-104.658838, valid_loss=-105.226452
Epoch: 330, train_loss=-104.609887, valid_loss=-105.168138
Epoch: 331, train_loss=-104.656152, valid_loss=-105.228745
Epoch: 332, train_loss=-104.608659, valid_loss=-105.097094
Epoch: 333, train_loss=-104.580736, valid_loss=-105.197497
Epoch: 334, train_loss=-104.601836, valid_loss=-105.106947
Epoch: 335, train_loss=-104.586879, valid_loss=-105.150757
Epoch: 336, train_loss=-104.568136, valid_loss=-105.156559
Epoch: 337, train_loss=-104.570484, valid_loss=-105.132488
Epoch: 338, train_loss=-104.564432, valid_loss=-105.126402
Epoch: 339, train_loss=-104.557694, valid_loss=-105.160501
Epoch: 340, train_loss=-104.556062, valid_loss=-105.003396
Epoch: 341, train_loss=-104.513720, valid_loss=-105.136611
Epoch: 342, train_loss=-104.507746, valid_loss=-105.077558
Epoch: 343, train_loss=-104.516660, valid_loss=-105.133656
Epoch: 344, train_loss=-104.494541, valid_loss=-105.084627
Epoch: 345, train_loss=-104.515898, valid_loss=-105.087798
Epoch: 346, train_loss=-104.471097, valid_loss=-105.092613
Epoch: 347, train_loss=-104.474253, valid_loss=-105.109976
Epoch: 348, train_loss=-104.512251, valid_loss=-104.981664
Epoch: 349, train_loss=-104.500668, valid_loss=-105.068767
Epoch: 350, train_loss=-104.466734, valid_loss=-104.941626
Epoch: 351, train_loss=-104.445104, valid_loss=-105.041062
Epoch: 352, train_loss=-104.435909, valid_loss=-105.074501
Epoch: 353, train_loss=-104.405785, valid_loss=-104.929456
Epoch: 354, train_loss=-104.440645, valid_loss=-105.085788
Epoch: 355, train_loss=-104.378580, valid_loss=-105.088204
Epoch: 356, train_loss=-104.360641, valid_loss=-105.031244
Epoch: 357, train_loss=-104.378464, valid_loss=-105.061303
Epoch: 358, train_loss=-104.398288, valid_loss=-104.947002
Epoch: 359, train_loss=-104.385577, valid_loss=-105.032682
Epoch: 360, train_loss=-104.357497, valid_loss=-104.955047
Epoch: 361, train_loss=-104.327184, valid_loss=-104.943256
Epoch: 362, train_loss=-104.338678, valid_loss=-104.898999
Epoch: 363, train_loss=-104.322655, valid_loss=-104.967031
Epoch: 364, train_loss=-104.342855, valid_loss=-104.901204
Epoch: 365, train_loss=-104.318813, valid_loss=-104.929653
Epoch: 366, train_loss=-104.323349, valid_loss=-104.874027
Epoch: 367, train_loss=-104.332481, valid_loss=-104.931904
Epoch: 368, train_loss=-104.294846, valid_loss=-104.948474
Epoch: 369, train_loss=-104.292483, valid_loss=-104.920417
Epoch: 370, train_loss=-104.284030, valid_loss=-104.949833
Epoch: 371, train_loss=-104.277412, valid_loss=-104.863974
Epoch: 372, train_loss=-104.246740, valid_loss=-104.857936
Epoch: 373, train_loss=-104.244691, valid_loss=-104.868421
Epoch: 374, train_loss=-104.256248, valid_loss=-104.814074
Epoch: 375, train_loss=-104.213218, valid_loss=-104.858590
Epoch: 376, train_loss=-104.262482, valid_loss=-104.806133
Epoch: 377, train_loss=-104.230975, valid_loss=-104.854116
Epoch: 378, train_loss=-104.226235, valid_loss=-104.757826
Epoch: 379, train_loss=-104.194468, valid_loss=-104.678537
Epoch: 380, train_loss=-104.170756, valid_loss=-104.840543
Epoch: 381, train_loss=-104.175427, valid_loss=-104.809845
Epoch: 382, train_loss=-104.146634, valid_loss=-104.762981
Epoch: 383, train_loss=-104.186724, valid_loss=-104.717106
Epoch: 384, train_loss=-104.158911, valid_loss=-104.853659
Epoch: 385, train_loss=-104.178952, valid_loss=-104.723593
Epoch: 386, train_loss=-104.144377, valid_loss=-104.728509
Epoch: 387, train_loss=-104.138893, valid_loss=-104.755392
Epoch: 388, train_loss=-104.126068, valid_loss=-104.756662
Epoch: 389, train_loss=-104.158500, valid_loss=-104.754334
Epoch: 390, train_loss=-104.130900, valid_loss=-104.765873
Epoch: 391, train_loss=-104.109721, valid_loss=-104.716654
Epoch: 392, train_loss=-104.115091, valid_loss=-104.695693
Epoch: 393, train_loss=-104.086450, valid_loss=-104.756450
Epoch: 394, train_loss=-104.069973, valid_loss=-104.639804
Epoch: 395, train_loss=-104.065524, valid_loss=-104.727732
Epoch: 396, train_loss=-104.093230, valid_loss=-104.742316
Epoch: 397, train_loss=-104.085746, valid_loss=-104.667015
Epoch: 398, train_loss=-104.056377, valid_loss=-104.657987
Epoch: 399, train_loss=-104.039815, valid_loss=-104.657133
Epoch: 400, train_loss=-104.056591, valid_loss=-104.727491
Epoch: 401, train_loss=-104.025288, valid_loss=-104.653437
Epoch: 402, train_loss=-104.049235, valid_loss=-104.584052
Epoch: 403, train_loss=-104.084387, valid_loss=-104.609707
Epoch: 404, train_loss=-104.010423, valid_loss=-104.631167
Epoch: 405, train_loss=-104.011781, valid_loss=-104.578315
Epoch: 406, train_loss=-103.982928, valid_loss=-104.560398
Epoch: 407, train_loss=-103.999059, valid_loss=-104.618314
Epoch: 408, train_loss=-103.983497, valid_loss=-104.634595
Epoch: 409, train_loss=-103.976378, valid_loss=-104.576049
Epoch: 410, train_loss=-103.936007, valid_loss=-104.590702
Epoch: 411, train_loss=-103.947878, valid_loss=-104.650887
Epoch: 412, train_loss=-103.986308, valid_loss=-104.615461
Epoch: 413, train_loss=-103.963039, valid_loss=-104.558954
Epoch: 414, train_loss=-103.930713, valid_loss=-104.586317
Epoch: 415, train_loss=-103.929314, valid_loss=-104.649268
Epoch: 416, train_loss=-103.932887, valid_loss=-104.517080
Epoch: 417, train_loss=-103.923418, valid_loss=-104.496346
Epoch: 418, train_loss=-103.913984, valid_loss=-104.521587
Epoch: 419, train_loss=-103.893311, valid_loss=-104.533064
Epoch: 420, train_loss=-103.949094, valid_loss=-104.468115
Epoch: 421, train_loss=-103.878482, valid_loss=-104.507634
Epoch: 422, train_loss=-103.885040, valid_loss=-104.465730
Epoch: 423, train_loss=-103.904459, valid_loss=-104.496023
Epoch: 424, train_loss=-103.848063, valid_loss=-104.455386
Epoch: 425, train_loss=-103.896656, valid_loss=-104.524135
Epoch: 426, train_loss=-103.880729, valid_loss=-104.435620
Epoch: 427, train_loss=-103.883978, valid_loss=-104.474169
Epoch: 428, train_loss=-103.831129, valid_loss=-104.430783
Epoch: 429, train_loss=-103.866567, valid_loss=-104.489181
Epoch: 430, train_loss=-103.847576, valid_loss=-104.458345
Epoch: 431, train_loss=-103.839844, valid_loss=-104.420988
Epoch: 432, train_loss=-103.843181, valid_loss=-104.425571
Epoch: 433, train_loss=-103.824410, valid_loss=-104.478380
Epoch: 434, train_loss=-103.786952, valid_loss=-104.450402
Epoch: 435, train_loss=-103.798127, valid_loss=-104.406490
Epoch: 436, train_loss=-103.767618, valid_loss=-104.418653
Epoch: 437, train_loss=-103.807986, valid_loss=-104.446047
Epoch: 438, train_loss=-103.784251, valid_loss=-104.424601
Epoch: 439, train_loss=-103.792038, valid_loss=-104.465296
Epoch: 440, train_loss=-103.753503, valid_loss=-104.460104
Epoch: 441, train_loss=-103.737839, valid_loss=-104.382396
Epoch: 442, train_loss=-103.766402, valid_loss=-104.388328
Epoch: 443, train_loss=-103.752134, valid_loss=-104.340894
Epoch: 444, train_loss=-103.745892, valid_loss=-104.375726
Epoch: 445, train_loss=-103.748408, valid_loss=-104.397486
Epoch: 446, train_loss=-103.761945, valid_loss=-104.386672
Epoch: 447, train_loss=-103.758104, valid_loss=-104.365157
Epoch: 448, train_loss=-103.711320, valid_loss=-104.296171
Epoch: 449, train_loss=-103.759501, valid_loss=-104.379840
